q_year,region,tech,mw,event,T_years,state,dc_market
2019.0,MISO,Solar,200.0,0,6.675,MI,0
2019.0,MISO,Solar,150.0,2,2.27,IN,0
2019.0,MISO,Solar,100.0,2,5.473,WI,0
2019.0,MISO,Battery,20.0,2,1.782,MI,0
2019.0,MISO,Solar,100.0,0,6.675,MI,0
2019.0,MISO,Battery,35.0,2,1.268,AR,0
2019.0,MISO,Gas,600.0,1,3.236,MS,0
2019.0,MISO,Solar,100.0,0,6.675,MI,0
2019.0,MISO,Other,17.0,0,6.675,LA,0
2019.0,MISO,Gas,725.2,0,6.675,LA,0
2019.0,MISO,Battery,50.0,2,1.268,AR,0
2019.0,MISO,Wind,38.4,2,2.858,MI,0
2019.0,MISO,Solar,25.0,2,2.27,IL,0
2019.0,MISO,Solar,25.0,2,2.27,IL,0
2019.0,MISO,Solar,200.0,0,6.675,IL,0
2019.0,MISO,Solar,135.0,2,0.509,MO,0
2019.0,MISO,Solar,100.0,0,6.675,LA,0
2019.0,MISO,Battery,20.0,0,6.675,MI,0
2019.0,MISO,Solar,200.0,2,2.27,IL,0
2019.0,MISO,Solar,150.0,2,1.035,IL,0
2019.0,MISO,Solar,200.0,2,4.86,IN,0
2019.0,MISO,Solar,100.0,0,6.675,MN,0
2019.0,MISO,Gas,114.0,1,3.055,AR,0
2019.0,MISO,Solar,200.0,0,6.675,LA,0
2019.0,MISO,Solar,100.0,2,1.12,MI,0
2019.0,MISO,Hybrid,150.0,0,6.675,IL,0
2019.0,MISO,Solar,300.0,0,6.675,LA,0
2019.0,MISO,Solar,48.0,2,0.851,IL,0
2019.0,MISO,Solar,250.0,2,3.058,IN,0
2019.0,MISO,Solar,100.0,2,0.679,IL,0
2019.0,MISO,Battery,75.0,2,2.817,IA,0
2019.0,MISO,Solar,149.0,2,2.817,IA,0
2019.0,MISO,Solar,250.0,0,6.675,AR,0
2019.0,MISO,Solar,150.0,2,1.268,AR,0
2019.0,MISO,Wind,400.0,2,1.903,IA,0
2019.0,MISO,Solar,300.0,2,3.343,IA,0
2019.0,MISO,Battery,75.0,0,6.675,WI,0
2019.0,MISO,Solar,300.0,0,6.675,WI,0
2019.0,MISO,Battery,25.0,2,2.27,KY,0
2019.0,MISO,Other,100.0,2,6.27,IL,0
2019.0,MISO,Solar,100.0,0,6.675,IN,0
2019.0,MISO,Wind,25.2,2,0.778,MI,0
2019.0,MISO,Solar,140.0,2,3.058,IN,0
2019.0,MISO,Wind,167.0,2,1.235,MS,0
2019.0,MISO,Solar,200.0,2,2.858,MI,0
2019.0,MISO,Solar,100.0,0,6.675,MI,0
2019.0,MISO,Wind,150.0,2,1.254,AR,0
2019.0,MISO,Solar,90.0,0,6.675,MI,0
2019.0,MISO,Solar,150.0,2,2.27,IN,0
2019.0,MISO,Solar,250.0,2,0.964,IN,0
2019.0,MISO,Solar,200.0,2,1.903,ND,0
2019.0,MISO,Battery,24.0,2,1.054,WI,0
2019.0,MISO,Solar,100.0,0,6.675,MI,0
2019.0,MISO,Solar,50.0,2,1.903,MN,0
2019.0,MISO,Solar,200.0,0,6.675,MS,0
2019.0,MISO,Solar,200.0,2,2.27,IN,0
2019.0,MISO,Wind,300.0,2,3.343,ND,0
2019.0,MISO,Solar,150.0,2,3.373,LA,0
2019.0,MISO,Wind,58.5,1,2.305,IL,0
2019.0,MISO,Wind,188.3,1,3.012,IL,0
2019.0,MISO,Solar,200.0,2,1.886,LA,0
2019.0,MISO,Solar,150.0,2,1.273,LA,0
2019.0,MISO,Solar,150.0,0,6.675,KY,0
2019.0,MISO,Solar,100.0,2,1.788,MI,0
2019.0,MISO,Solar,150.0,2,3.058,KY,0
2019.0,MISO,Solar,250.0,2,4.832,IN,0
2019.0,MISO,Battery,150.0,2,2.817,MN,0
2019.0,MISO,Solar,100.0,0,6.675,MN,0
2019.0,MISO,Solar,200.0,0,6.675,IA,1
2019.0,MISO,Solar,100.0,2,0.712,AR,0
2019.0,MISO,Solar,165.0,0,6.675,TX,0
2019.0,MISO,Solar,200.0,2,2.973,LA,0
2019.0,MISO,Solar,160.0,0,6.675,MS,0
2019.0,MISO,Battery,40.0,2,1.268,MS,0
2019.0,MISO,Solar,100.0,2,3.165,IA,0
2019.0,MISO,Wind,180.0,0,6.675,AR,0
2019.0,MISO,Solar,50.0,1,4.172,LA,0
2019.0,MISO,Battery,100.0,2,1.903,IA,0
2019.0,MISO,Solar,100.0,1,4.925,AR,0
2019.0,MISO,Solar,50.0,2,0.482,LA,0
2019.0,MISO,Wind,250.0,0,6.675,IA,0
2019.0,MISO,Solar,200.0,0,6.675,LA,0
2019.0,MISO,Solar,25.0,2,1.054,WI,0
2019.0,MISO,Solar,150.0,1,5.311,IN,0
2019.0,MISO,Solar,150.0,1,4.925,MI,0
2019.0,MISO,Solar,150.0,2,1.782,MI,0
2019.0,MISO,Solar,50.0,0,6.675,LA,0
2019.0,MISO,Wind,300.0,0,6.675,IL,0
2019.0,MISO,Gas,95.0,0,6.675,IA,1
2019.0,MISO,Battery,125.0,0,6.675,IN,0
2019.0,MISO,Solar,200.0,2,3.343,MN,0
2019.0,MISO,Solar,160.0,2,3.058,IN,0
2019.0,MISO,Battery,160.0,0,6.675,IN,0
2019.0,MISO,Battery,146.0,0,6.675,IN,0
2019.0,MISO,Battery,150.0,2,4.353,IN,0
2019.0,MISO,Solar,100.0,0,6.675,MO,0
2019.0,MISO,Solar,120.0,2,1.27,LA,0
2019.0,MISO,Solar,150.0,2,5.101,LA,0
2019.0,MISO,Other,335.0,2,2.82,MN,0
2019.0,MISO,Solar,200.0,0,6.675,IN,0
2019.0,MISO,Solar,592.8,1,4.846,IL,0
2019.0,MISO,Gas,382.0,2,1.084,MI,1
2019.0,MISO,Battery,25.0,2,2.858,WI,0
2019.0,MISO,Solar,48.0,2,0.851,IA,0
2019.0,MISO,Solar,96.0,2,0.851,IA,0
2019.0,MISO,Solar,99.0,2,3.058,IN,0
2019.0,MISO,Wind,398.0,2,1.903,IA,0
2019.0,MISO,Hybrid,199.5,0,6.675,IN,0
2019.0,MISO,Hybrid,199.5,0,6.675,IN,0
2019.0,MISO,Wind,150.0,2,2.27,MO,0
2019.0,MISO,Solar,300.0,2,1.903,MN,0
2019.0,MISO,Hybrid,199.5,0,6.675,IN,0
2019.0,MISO,Hybrid,199.5,1,5.155,IN,0
2019.0,MISO,Hybrid,199.5,1,5.131,IN,0
2019.0,MISO,Hybrid,199.5,1,5.131,IN,0
2019.0,MISO,Solar,150.0,2,0.794,MI,0
2019.0,NYISO,Battery,10.2,2,0.758,NY,0
2019.0,MISO,Battery,150.0,0,6.675,IN,0
2019.0,MISO,Wind,169.4,0,6.675,IA,0
2019.0,MISO,Solar,130.0,0,6.675,IN,0
2019.0,MISO,Solar,100.0,0,6.675,IN,0
2019.0,MISO,Solar,100.0,0,6.675,IN,0
2019.0,MISO,Solar,150.0,0,6.675,IN,0
2019.0,MISO,Solar,120.0,0,6.675,MI,0
2019.0,MISO,Solar,150.0,0,6.675,IN,0
2019.0,MISO,Solar,60.0,0,6.675,IN,0
2019.0,MISO,Solar,100.0,0,6.675,IN,0
2019.0,MISO,Solar,100.0,2,2.27,IN,0
2019.0,MISO,Solar,150.0,2,1.27,AR,0
2019.0,MISO,Solar,200.0,2,1.232,LA,0
2019.0,MISO,Solar,150.0,0,6.675,IL,0
2019.0,MISO,Solar,150.0,0,6.675,IL,0
2019.0,MISO,Solar,200.0,0,6.675,IN,0
2019.0,MISO,Solar,200.0,2,1.218,LA,0
2019.0,MISO,Solar,150.0,2,3.94,MI,0
2019.0,MISO,Solar,200.0,0,6.675,IN,0
2019.0,MISO,Wind,200.0,2,0.928,WI,0
2019.0,MISO,Solar,95.0,0,6.675,LA,0
2019.0,MISO,Solar,200.0,0,6.675,MI,0
2019.0,MISO,Solar,100.0,0,6.675,IN,0
2019.0,MISO,Gas,50.0,2,2.858,MI,0
2019.0,MISO,Wind,150.0,2,2.779,MN,0
2019.0,MISO,Solar,100.0,1,4.09,LA,0
2019.0,MISO,Solar,95.0,1,3.877,AR,0
2019.0,MISO,Solar,200.0,1,4.09,LA,0
2019.0,MISO,Wind,95.0,0,6.675,WI,0
2019.0,MISO,Solar,100.0,0,6.675,MI,0
2019.0,MISO,Wind,100.0,2,2.27,MO,0
2019.0,MISO,Solar,98.6,0,6.675,WI,0
2019.0,SPP,Solar,200.0,0,6.672,MO,0
2019.0,SPP,Battery,63.1,2,3.088,SD,0
2019.0,West,Hybrid,30.0,0,6.672,OR,0
2019.0,SPP,Solar,63.1,2,3.088,SD,0
2019.0,Southeast,Solar,74.9,1,3.294,FL,0
2019.0,ERCOT,Solar,61.2,2,0.266,TX,0
2019.0,ERCOT,Solar,61.2,2,0.153,TX,0
2019.0,SPP,Gas,40.0,2,3.012,OK,0
2019.0,ERCOT,Solar,240.0,2,2.741,TX,0
2019.0,PJM,Solar,19.9,2,0.055,PA,0
2019.0,SPP,Solar,182.0,2,4.411,NE,0
2019.0,ERCOT,Battery,81.2,2,2.741,TX,0
2019.0,Southeast,Solar,99.0,0,6.667,KY,0
2019.0,SPP,Solar,80.0,2,5.826,MO,0
2019.0,SPP,Gas,120.0,2,3.083,OK,0
2019.0,SPP,Solar,35.0,2,0.851,ND,0
2019.0,ERCOT,Wind,276.0,0,6.656,TX,0
2019.0,NYISO,Solar,20.0,0,6.656,NY,0
2019.0,NYISO,Solar,20.0,0,6.656,NY,0
2019.0,ERCOT,Solar,165.9,2,6.617,TX,0
2019.0,ERCOT,Solar,102.4,2,1.103,TX,0
2019.0,CAISO,Battery,782.8,0,6.653,CA,0
2019.0,NYISO,Battery,56.3,2,0.816,NY,0
2019.0,NYISO,Battery,57.3,0,6.653,NY,0
2019.0,ERCOT,Solar,120.9,0,6.653,TX,0
2019.0,Southeast,Solar,60.0,2,0.17,KY,0
2019.0,NYISO,Battery,79.0,0,6.653,NY,0
2019.0,CAISO,Battery,365.0,1,4.071,CA,0
2019.0,NYISO,Battery,79.0,2,0.816,NY,0
2019.0,SPP,Hybrid,110.0,0,6.65,MT,0
2019.0,SPP,Hybrid,240.0,2,3.567,NM,0
2019.0,SPP,Battery,50.0,2,3.003,MT,0
2019.0,SPP,Battery,150.0,2,3.003,NM,0
2019.0,NYISO,Battery,20.0,2,3.732,NY,0
2019.0,ERCOT,Gas,19.0,1,1.087,TX,0
2019.0,ERCOT,Gas,13.0,1,1.993,TX,0
2019.0,NYISO,Battery,20.0,2,0.81,NY,0
2019.0,ERCOT,Solar,77.6,2,1.32,TX,0
2019.0,ERCOT,Solar,151.7,2,4.676,TX,0
2019.0,ERCOT,Solar,180.9,0,6.645,TX,0
2019.0,West,Other,3.8,1,1.892,MT,0
2019.0,Southeast,Hybrid,200.0,2,0.402,GA,0
2019.0,NYISO,Solar,20.0,2,2.226,NY,0
2019.0,ERCOT,Wind,98.3,2,1.35,TX,0
2019.0,ERCOT,Solar,103.1,1,4.652,TX,0
2019.0,Southeast,Solar,60.0,2,0.49,AL,0
2019.0,ERCOT,Solar,204.0,2,5.736,TX,0
2019.0,PJM,Battery,200.0,0,6.637,VA,0
2019.0,ERCOT,Hybrid,251.7,0,6.634,TX,0
2019.0,PJM,Solar,25.0,2,4.271,OH,0
2019.0,West,Solar,120.0,0,6.634,ID,0
2019.0,SPP,Solar,70.0,2,3.044,TX,0
2019.0,Southeast,Solar,343.0,2,0.498,GA,0
2019.0,ERCOT,Other,100.0,2,1.303,TX,1
2019.0,ERCOT,Other,100.0,2,0.279,TX,0
2019.0,ERCOT,Other,100.5,1,2.437,TX,1
2019.0,PJM,Solar,20.0,2,4.252,VA,0
2019.0,West,Solar,240.0,0,6.626,CO,0
2019.0,PJM,Solar,100.0,0,6.626,IL,0
2019.0,PJM,Solar,93.5,2,3.025,VA,0
2019.0,NYISO,Battery,4.0,2,1.626,NY,0
2019.0,NYISO,Solar,20.0,0,6.626,NY,0
2019.0,NYISO,Solar,20.0,2,0.709,NY,0
2019.0,SPP,Solar,150.0,0,6.626,ND,0
2019.0,PJM,Solar,15.0,1,3.633,VA,0
2019.0,ERCOT,Gas,80.0,1,0.066,TX,0
2019.0,Southeast,Solar,74.5,1,3.702,FL,0
2019.0,ERCOT,Solar,151.8,2,1.747,TX,0
2019.0,NYISO,Battery,300.0,2,0.947,NY,0
2019.0,NYISO,Solar,20.0,0,6.617,NY,0
2019.0,NYISO,Battery,300.0,2,0.947,NY,0
2019.0,NYISO,Battery,120.0,2,0.865,NY,0
2019.0,SPP,Solar,174.5,0,6.615,NE,0
2019.0,SPP,Wind,13.0,2,3.532,KS,0
2019.0,ERCOT,Other,100.0,2,0.219,TX,0
2019.0,SPP,Battery,60.0,2,0.208,SD,0
2019.0,SPP,Battery,200.0,0,6.612,OK,0
2019.0,ERCOT,Wind,100.0,1,3.696,TX,0
2019.0,SPP,Wind,150.0,2,3.529,SD,0
2019.0,SPP,Solar,75.0,2,1.862,KS,0
2019.0,SPP,Solar,150.0,2,0.983,OK,0
2019.0,PJM,Solar,100.0,2,0.057,OH,0
2019.0,PJM,Solar,300.0,2,0.057,OH,0
2019.0,SPP,Battery,50.0,2,3.023,TX,0
2019.0,SPP,Solar,78.0,0,6.609,NE,0
2019.0,SPP,Solar,150.0,2,3.606,MT,0
2019.0,SPP,Solar,104.0,2,3.526,NE,0
2019.0,West,Gas,57.8,1,2.527,SD,0
2019.0,NYISO,Solar,20.0,2,0.693,NY,0
2019.0,SPP,Battery,400.0,2,2.946,TX,0
2019.0,SPP,Battery,180.0,0,6.609,TX,0
2019.0,SPP,Battery,51.0,2,2.946,NE,0
2019.0,SPP,Solar,150.0,0,6.606,KS,0
2019.0,SPP,Battery,100.0,2,4.348,TX,0
2019.0,SPP,Solar,150.0,0,6.606,KS,0
2019.0,SPP,Battery,90.0,2,4.348,KS,0
2019.0,SPP,Solar,150.0,0,6.606,KS,0
2019.0,SPP,Battery,50.0,0,6.606,KS,0
2019.0,NYISO,Battery,4.0,2,0.364,NY,0
2019.0,NYISO,Solar,20.0,0,6.606,NY,0
2019.0,NYISO,Battery,4.0,2,0.364,NY,0
2019.0,NYISO,Solar,20.0,2,1.854,NY,0
2019.0,SPP,Solar,100.0,0,6.606,KS,0
2019.0,SPP,Battery,90.0,2,3.524,OK,0
2019.0,SPP,Battery,50.0,2,2.946,NE,0
2019.0,SPP,Battery,150.0,2,3.524,KS,0
2019.0,SPP,Battery,50.0,2,5.613,MO,0
2019.0,SPP,Battery,60.0,2,3.524,LA,1
2019.0,SPP,Solar,50.0,2,2.888,KS,0
2019.0,SPP,Battery,40.0,2,5.708,KS,0
2019.0,SPP,Solar,135.0,2,4.077,OK,0
2019.0,SPP,Battery,50.0,0,6.606,KS,0
2019.0,SPP,Battery,50.0,2,4.077,OK,0
2019.0,SPP,Battery,30.0,2,4.077,OK,0
2019.0,SPP,Battery,50.0,0,6.606,KS,0
2019.0,SPP,Solar,100.0,2,6.286,NE,0
2019.0,SPP,Solar,50.0,2,6.286,NE,0
2019.0,SPP,Solar,155.0,0,6.606,OK,0
2019.0,SPP,Solar,100.0,2,6.286,NE,0
2019.0,Southeast,Solar,200.0,2,4.37,AL,0
2019.0,PJM,Solar,20.0,0,6.606,MD,0
2019.0,SPP,Battery,100.0,2,4.348,TX,0
2019.0,SPP,Solar,24.0,2,3.524,NE,0
2019.0,SPP,Battery,14.0,2,3.524,NE,0
2019.0,SPP,Battery,100.0,2,2.946,NE,0
2019.0,NYISO,Solar,20.0,2,1.593,NY,0
2019.0,SPP,Gas,70.0,2,0.09,MO,0
2019.0,ERCOT,Wind,153.0,1,4.471,TX,0
2019.0,ERCOT,Hybrid,311.1,0,6.593,TX,0
2019.0,NYISO,Solar,120.0,0,6.593,NY,0
2019.0,NYISO,Solar,20.0,2,1.755,NY,0
2019.0,NYISO,Solar,12.5,0,6.593,NY,0
2019.0,Southeast,Hybrid,150.0,0,6.59,GA,0
2019.0,Southeast,Other,30.0,1,1.005,FL,0
2019.0,ERCOT,Wind,100.0,2,2.393,TX,0
2019.0,ERCOT,Other,100.5,1,2.398,TX,0
2019.0,ERCOT,Solar,222.2,0,6.59,TX,0
2019.0,NYISO,Solar,20.0,0,6.587,NY,0
2019.0,PJM,Battery,200.0,2,0.775,MD,0
2019.0,Southeast,Solar,74.9,0,6.587,FL,0
2019.0,Southeast,Solar,74.9,0,6.587,FL,0
2019.0,ERCOT,Hybrid,208.4,0,6.587,TX,0
2019.0,ERCOT,Solar,1221.6,2,0.986,TX,0
2019.0,ERCOT,Other,102.4,1,2.034,TX,0
2019.0,ERCOT,Other,30.2,1,4.096,TX,0
2019.0,Southeast,Solar,79.8,2,0.219,AL,0
2019.0,NYISO,Solar,20.0,2,0.663,NY,0
2019.0,NYISO,Solar,19.9,2,0.663,NY,0
2019.0,Southeast,Solar,195.0,0,6.576,TN,0
2019.0,West,Solar,191.0,0,6.574,OR,1
2019.0,NYISO,Solar,300.0,2,0.572,NY,0
2019.0,NYISO,Solar,19.9,2,0.901,NY,0
2019.0,NYISO,Solar,19.9,2,0.901,NY,0
2019.0,NYISO,Solar,19.9,2,0.402,NY,0
2019.0,PJM,Solar,15.0,1,5.555,PA,0
2019.0,ISO-NE,Wind,1200.0,2,2.371,CT,0
2019.0,PJM,Solar,60.0,0,6.565,KY,0
2019.0,ERCOT,Other,51.1,1,4.047,TX,0
2019.0,ERCOT,Other,51.1,1,4.14,TX,0
2019.0,NYISO,Solar,100.0,2,4.559,NY,0
2019.0,NYISO,Solar,100.0,0,6.56,NY,0
2019.0,NYISO,Solar,100.0,0,6.56,NY,0
2019.0,NYISO,Solar,19.9,2,3.392,NY,0
2019.0,ISO-NE,Other,23.0,2,2.48,CT,0
2019.0,NYISO,Solar,200.0,0,6.557,NY,0
2019.0,NYISO,Battery,10.2,2,0.312,NY,0
2019.0,NYISO,Solar,20.0,0,6.554,NY,0
2019.0,NYISO,Solar,20.0,2,0.134,NY,0
2019.0,NYISO,Solar,17.6,2,0.383,NY,0
2019.0,PJM,Battery,20.0,0,6.546,PA,0
2019.0,ERCOT,Solar,160.0,2,3.992,TX,0
2019.0,ERCOT,Other,25.1,1,3.956,TX,0
2019.0,ERCOT,Solar,1.9,2,3.228,TX,0
2019.0,ERCOT,Wind,305.0,2,2.538,TX,0
2019.0,ERCOT,Battery,168.0,0,6.541,TX,0
2019.0,ERCOT,Gas,83.0,1,3.359,TX,0
2019.0,ERCOT,Solar,300.0,2,4.742,TX,0
2019.0,PJM,Solar,2.4,1,0.89,NJ,0
2019.0,Southeast,Wind,1018.0,0,6.535,MO,0
2019.0,ERCOT,Solar,3.8,2,3.066,TX,0
2019.0,Southeast,Battery,100.0,0,6.533,NC,1
2019.0,NYISO,Battery,19.2,2,0.29,NY,0
2019.0,Southeast,Solar,74.5,1,3.693,FL,0
2019.0,NYISO,Battery,19.2,2,0.197,NY,0
2019.0,ERCOT,Solar,151.7,0,6.53,TX,0
2019.0,ERCOT,Solar,201.1,1,4.392,TX,0
2019.0,ERCOT,Solar,152.6,2,1.005,TX,0
2019.0,West,Hybrid,100.0,0,6.522,ID,0
2019.0,NYISO,Battery,19.2,2,0.279,NY,0
2019.0,ERCOT,Solar,200.2,0,6.522,TX,0
2019.0,MISO,Other,103.1,0,6.522,ND,0
2019.0,PJM,Solar,45.0,0,6.522,VA,0
2019.0,ERCOT,Solar,18.4,2,0.019,TX,0
2019.0,ERCOT,Solar,101.5,0,6.522,TX,0
2019.0,ERCOT,Hybrid,201.0,1,5.845,TX,0
2019.0,West,Solar,90.0,0,6.513,WA,1
2019.0,Southeast,Solar,74.5,1,4.597,FL,0
2019.0,West,Hybrid,160.0,0,6.513,CA,0
2019.0,ISO-NE,Other,10.0,2,0.118,CT,0
2019.0,PJM,Gas,105.0,2,3.811,PA,0
2019.0,PJM,Solar,45.0,2,0.613,MD,0
2019.0,PJM,Battery,52.2,2,4.214,IN,0
2019.0,PJM,Battery,34.8,2,4.214,OH,0
2019.0,PJM,Battery,52.2,2,5.572,IL,0
2019.0,PJM,Battery,52.2,0,6.508,OH,0
2019.0,ERCOT,Hybrid,101.7,1,4.287,TX,0
2019.0,ERCOT,Solar,353.4,1,4.345,TX,0
2019.0,ERCOT,Solar,159.8,1,3.882,TX,0
2019.0,ERCOT,Solar,144.0,2,1.938,TX,0
2019.0,ERCOT,Solar,241.0,1,4.392,TX,0
2019.0,West,Solar,0.3,0,6.475,OR,0
2019.0,West,Solar,0.8,0,6.475,OR,0
2019.0,West,Solar,0.2,0,6.475,OR,0
2019.0,ERCOT,Hybrid,130.6,1,5.78,TX,0
2019.0,Southeast,Solar,150.0,2,5.481,GA,0
2019.0,PJM,Solar,125.0,0,6.472,VA,0
2019.0,PJM,Other,11.0,1,5.856,OH,0
2019.0,PJM,Solar,60.0,0,6.467,KY,0
2019.0,ERCOT,Solar,4.1,2,3.151,TX,0
2019.0,NYISO,Other,20.0,2,1.046,NY,0
2019.0,Southeast,Gas,960.0,1,2.382,FL,0
2019.0,NYISO,Battery,19.9,2,0.548,NY,0
2019.0,NYISO,Battery,20.0,2,0.879,NY,0
2019.0,NYISO,Other,20.0,2,1.046,NY,0
2019.0,ERCOT,Solar,300.0,2,1.027,TX,0
2019.0,ERCOT,Solar,144.8,2,2.724,TX,0
2019.0,ERCOT,Solar,203.5,1,5.098,TX,0
2019.0,ISO-NE,Solar,19.6,2,6.396,ME,0
2019.0,Southeast,Solar,100.0,0,6.459,SC,0
2019.0,NYISO,Battery,8.0,2,0.287,NY,0
2019.0,ERCOT,Wind,150.0,2,1.183,TX,0
2019.0,ERCOT,Wind,300.0,2,1.183,TX,0
2019.0,Southeast,Solar,150.0,2,4.517,GA,0
2019.0,PJM,Gas,100.0,2,1.227,WV,0
2019.0,ERCOT,Nuclear,13.0,1,1.728,TX,0
2019.0,ERCOT,Gas,21.0,0,6.437,TX,0
2019.0,Southeast,Solar,200.0,0,6.434,GA,0
2019.0,PJM,Solar,68.0,2,0.572,VA,0
2019.0,ISO-NE,Solar,60.0,2,0.09,NH,0
2019.0,ISO-NE,Solar,33.1,2,0.09,NH,0
2019.0,PJM,Other,131.5,2,1.55,NJ,0
2019.0,ERCOT,Other,40.6,2,1.829,TX,0
2019.0,ERCOT,Solar,83.9,2,2.623,TX,0
2019.0,ERCOT,Solar,417.7,1,5.437,TX,0
2019.0,ERCOT,Solar,127.5,2,1.829,TX,0
2019.0,ERCOT,Wind,499.1,1,3.365,TX,0
2019.0,West,Hybrid,50.0,2,0.441,CO,0
2019.0,ERCOT,Solar,121.9,0,6.426,TX,0
2019.0,PJM,Solar,69.5,2,0.556,PA,0
2019.0,PJM,Hybrid,100.0,2,0.074,PA,0
2019.0,PJM,Solar,20.0,0,6.42,PA,0
2019.0,PJM,Hybrid,99.2,2,4.118,VA,0
2019.0,PJM,Solar,30.0,2,5.248,OH,0
2019.0,PJM,Solar,38.5,0,6.42,OH,0
2019.0,PJM,Solar,50.0,0,6.42,OH,0
2019.0,PJM,Solar,200.0,2,0.534,NC,0
2019.0,West,Solar,150.0,2,0.435,CO,0
2019.0,PJM,Battery,10.3,2,3.896,IL,0
2019.0,PJM,Battery,40.0,0,6.42,OH,0
2019.0,PJM,Solar,4.0,2,1.018,PA,0
2019.0,PJM,Battery,200.0,0,6.42,OH,1
2019.0,Southeast,Solar,200.0,0,6.418,AL,0
2019.0,ISO-NE,Solar,5.0,2,0.211,ME,0
2019.0,NYISO,Solar,5.0,2,0.416,NY,0
2019.0,NYISO,Solar,5.0,2,0.249,NY,0
2019.0,PJM,Solar,20.0,1,3.6,VA,0
2019.0,ISO-NE,Solar,9.0,2,0.211,ME,0
2019.0,ERCOT,Solar,438.8,0,6.418,TX,0
2019.0,ISO-NE,Wind,814.0,2,4.537,MA,0
2019.0,ISO-NE,Battery,10.0,2,5.44,ME,0
2019.0,Southeast,Solar,178.0,0,6.418,AL,0
2019.0,Southeast,Solar,69.0,0,6.418,KY,0
2019.0,ISO-NE,Battery,14.0,2,5.44,ME,0
2019.0,ISO-NE,Solar,7.0,0,6.418,ME,0
2019.0,PJM,Battery,50.0,2,4.016,VA,1
2019.0,ERCOT,Other,325.0,2,0.89,TX,0
2019.0,ERCOT,Other,110.0,2,0.925,TX,0
2019.0,ERCOT,Gas,150.0,2,0.676,TX,0
2019.0,ERCOT,Other,50.0,2,1.467,TX,0
2019.0,West,Hybrid,42.0,0,6.407,OR,0
2019.0,ERCOT,Hybrid,261.6,0,6.407,TX,0
2019.0,ERCOT,Solar,101.5,0,6.407,TX,0
2019.0,ERCOT,Solar,4.3,2,0.257,TX,0
2019.0,Southeast,Solar,80.0,2,4.287,AL,0
2019.0,West,Hybrid,300.0,0,6.398,CA,0
2019.0,PJM,Hybrid,50.0,2,3.89,VA,0
2019.0,PJM,Solar,20.0,2,1.355,PA,0
2019.0,PJM,Hybrid,94.0,0,6.396,VA,0
2019.0,NYISO,Solar,20.0,2,0.559,NY,0
2019.0,ERCOT,Gas,300.0,2,0.559,TX,0
2019.0,ERCOT,Gas,300.0,2,1.123,TX,0
2019.0,ERCOT,Gas,300.0,2,1.832,TX,0
2019.0,ERCOT,Solar,80.0,2,0.077,TX,0
2019.0,Southeast,Battery,95.0,1,2.385,,0
2019.0,PJM,Hybrid,350.0,2,0.134,KY,0
2019.0,PJM,Solar,18.0,0,6.385,OH,0
2019.0,PJM,Gas,17.2,2,4.077,IL,1
2019.0,NYISO,Battery,300.0,2,1.706,NY,0
2019.0,NYISO,Battery,300.0,2,1.706,NY,0
2019.0,ERCOT,Solar,130.7,0,6.376,TX,0
2019.0,NYISO,Solar,20.0,2,2.376,NY,0
2019.0,NYISO,Battery,10.0,2,0.197,NY,0
2019.0,NYISO,Battery,10.0,2,0.197,NY,0
2019.0,PJM,Solar,73.0,2,6.209,VA,0
2019.0,PJM,Solar,100.0,2,4.063,OH,0
2019.0,ISO-NE,Solar,35.0,2,2.869,ME,0
2019.0,PJM,Solar,100.0,2,4.063,OH,0
2019.0,Southeast,Hybrid,85.0,2,0.449,GA,0
2019.0,ERCOT,Solar,26.1,2,0.041,TX,0
2019.0,ERCOT,Solar,200.0,2,0.569,TX,0
2019.0,ERCOT,Solar,200.0,2,0.162,TX,0
2019.0,ERCOT,Wind,98.9,1,4.641,TX,0
2019.0,ERCOT,Solar,514.0,2,2.867,TX,0
2019.0,ERCOT,Hybrid,102.4,0,6.349,TX,0
2019.0,ERCOT,Solar,203.1,0,6.346,TX,0
2019.0,PJM,Solar,45.0,1,5.446,OH,0
2019.0,Southeast,Solar,70.0,1,4.742,GA,0
2019.0,ERCOT,Gas,60.0,2,0.602,TX,0
2019.0,ERCOT,Solar,113.9,1,4.356,TX,0
2019.0,PJM,Solar,160.0,2,0.501,NJ,0
2019.0,PJM,Battery,20.0,2,1.09,IN,0
2019.0,NYISO,Battery,20.0,2,0.507,NY,0
2019.0,PJM,Solar,44.8,2,3.274,VA,0
2019.0,West,Hybrid,450.0,0,6.344,AZ,0
2019.0,West,Battery,100.0,2,5.673,CA,0
2019.0,ERCOT,Solar,200.0,0,6.344,TX,0
2019.0,ISO-NE,Solar,10.0,2,0.134,ME,0
2019.0,ISO-NE,Solar,5.0,2,0.134,ME,0
2019.0,ISO-NE,Hybrid,5.0,2,0.134,ME,0
2019.0,ISO-NE,Hybrid,5.0,2,0.134,ME,0
2019.0,ISO-NE,Hybrid,7.5,2,0.134,ME,0
2019.0,ISO-NE,Hybrid,5.0,2,0.134,ME,0
2019.0,ISO-NE,Hybrid,5.0,2,0.134,ME,0
2019.0,ISO-NE,Hybrid,11.7,2,0.134,ME,0
2019.0,ISO-NE,Hybrid,9.4,2,0.134,ME,0
2019.0,PJM,Battery,18.0,2,4.611,NC,0
2019.0,PJM,Solar,180.0,0,6.338,IN,0
